2019,3,8,15826,RB,3.0,7.71,14,100,False
2019,3,8,-16010,D/ST,2.0,7.67,16,100,False
2019,3,8,14053,WR,11.0,10.52,31,100,False
2019,3,8,3043234,K,9.0,8.65,25,100,False
2019,3,11,2976316,WR,16.0,16.38,17,100,False
2019,3,11,3916925,RB,10.0,12.14,7,100,False
2019,3,11,3043078,RB,11.0,12.81,31,100,False
2019,3,11,3925357,WR,1.0,11.5,23,100,False
2019,3,11,3052117,RB,28.0,11.52,24,100,False
2019,3,11,14938,LB,9.0,9.42,0,100,False
2019,3,11,2573079,QB,23.0,15.96,29,100,False
2019,3,11,9761,TE,13.0,9.15,12,100,False
2019,3,11,3917315,QB,17.0,16.33,16,100,False
2019,3,11,4047650,WR,8.0,9.51,27,100,False
2019,3,11,13232,TE,0.0,6.67,21,100,False
2019,3,11,3115394,WR,17.0,10.02,18,100,False
2019,3,11,3050478,K,6.0,8.0,22,100,False
2019,3,11,-16016,D/ST,7.0,6.72,9,100,False
2019,3,11,16728,QB,16.0,13.11,14,100,False
2019,3,12,3054850,RB,36.0,18.85,19,100,False
2019,3,12,15835,TE,10.0,13.45,15,100,False
2019,3,12,4047365,RB,4.0,11.63,11,100,False
2019,3,12,3915416,WR,13.0,11.28,24,100,False
2019,3,12,3045144,WR,13.0,12.78,6,100,False
2019,3,12,3052876,WR,10.0,10.08,3,100,False
2019,3,12,3051902,RB,6.0,10.51,17,100,False
2019,3,12,4036348,WR,0.0,0.0,31,100,False
2019,3,12,3046779,QB,13.0,15.4,21,100,False
2019,3,12,14993,K,9.0,9.38,14,100,False
2019,3,12,4040761,RB,0.0,0.0,23,100,False
2019,3,12,3116136,RB,6.0,7.74,27,100,False
2019,3,12,4038524,QB,17.0,10.47,18,100,False
2019,3,12,-16025,D/ST,8.0,7.43,29,100,False
2019,3,12,3138677,LB,5.0,8.23,0,100,False
2019,3,10,3051392,RB,15.0,22.96,26,100,False
2019,3,10,12649,WR,19.0,13.4,25,100,False
2019,3,10,16944,RB,11.0,12.72,10,100,False
2019,3,10,13979,DE,8.0,5.38,0,100,False
2019,3,10,3045138,WR,7.0,11.32,21,100,False
2019,3,10,15853,TE,2.0,9.19,5,100,False
2019,3,10,15920,RB,0.0,6.38,19,100,False
2019,3,10,3121427,WR,16.0,9.69,24,100,False
2019,3,10,13217,WR,0.0,0.0,32,100,False
2019,3,10,9704,K,6.0,9.11,19,100,False
2019,3,10,2578533,WR,5.0,8.9,18,100,False
2019,3,10,4038441,RB,0.0,4.0,29,100,False
2019,3,10,-16029,D/ST,14.0,7.21,23,100,False
2019,3,10,15349,WR,14.0,7.4,13,100,False
2019,3,10,16760,QB,9.0,14.15,3,100,False
2019,3,4,3117251,RB,27.0,22.37,21,100,False
2019,3,4,2976499,WR,26.0,13.37,31,100,False
2019,3,4,13983,WR,0.0,0.0,6,100,False
2019,3,4,14912,WR,0.0,0.0,30,100,False
2019,3,4,3052587,QB,9.0,14.97,11,100,False
2019,3,4,3049916,RB,10.0,9.43,5,100,False
2019,3,4,-16006,D/ST,11.0,8.33,26,100,False
2019,3,4,16777,RB,7.0,7.19,22,100,False
2019,3,4,3052177,WR,2.0,10.91,6,100,False
